x,y,z,grades,litho,alter
16,14,12,3.559522448630516,4.0,4.0
16,14,13,3.7032815609547476,5.0,4.0
16,14,14,4.0244388447642825,6.0,4.0
16,14,15,4.078943222154582,6.0,4.0
16,14,16,3.986495376146558,5.0,3.0
16,14,17,4.256415594576413,5.0,3.0
16,14,18,4.7839873138970805,5.0,3.0
16,14,19,5.178370460520995,4.0,2.0
16,14,20,5.472178826248242,4.0,3.0
16,15,1,4.568921049218891,5.0,3.0
16,15,2,3.8725594175917424,5.0,3.0
16,15,3,3.899438449995742,4.0,4.0
16,15,4,4.097795273650134,4.0,4.0
16,15,5,4.264319550564633,4.0,4.0
16,15,6,4.026432533361248,3.0,3.0
16,15,7,2.899134387725797,2.0,3.0
16,15,8,1.8634115314789472,2.0,3.0
16,15,9,2.285341623065724,1.0,3.0
16,15,10,3.54328617544171,2.0,4.0
16,15,11,4.18703045171905,2.0,4.0
16,15,12,4.243778704824507,3.0,4.0
16,15,13,4.378155639285949,4.0,4.0
16,15,14,4.358187051868231,5.0,4.0
16,15,15,3.915941569840752,5.0,4.0
16,15,16,3.6293151154973335,5.0,3.0
16,15,17,3.907013288910048,4.0,3.0
16,15,18,4.444156122165634,4.0,2.0
16,15,19,5.026677501545855,4.0,2.0
16,15,20,5.53951529858819,4.0,3.0
16,16,1,4.480461436339241,4.0,3.0
16,16,2,3.629339257074203,4.0,3.0
16,16,3,3.763697899825264,4.0,3.0
16,16,4,4.130947285469003,4.0,4.0
16,16,5,4.283441626192119,3.0,4.0
16,16,6,3.976857473819528,3.0,4.0
16,16,7,2.784788256760704,2.0,3.0
16,16,8,1.6807378866954812,1.0,4.0
16,16,9,2.2755362417756695,1.0,4.0
16,16,10,3.9175888391423457,1.0,4.0
16,16,11,4.77635440126064,2.0,4.0
16,16,12,4.883670274247576,3.0,5.0
16,16,13,4.988296766347222,3.0,4.0
16,16,14,4.619088840595136,4.0,4.0
16,16,15,3.733766998259936,4.0,3.0
16,16,16,3.4169022865672174,4.0,3.0
16,16,17,3.8245800442034623,4.0,2.0
16,16,18,4.274705473189863,4.0,2.0
16,16,19,4.79597859067747,3.0,2.0
16,16,20,5.312935899750518,3.0,3.0
16,17,1,4.318888368527151,4.0,3.0
16,17,2,3.4119050263404653,4.0,3.0
16,17,3,3.67113264872832,4.0,3.0
16,17,4,4.211526057913693,3.0,3.0
16,17,5,4.290607234479153,3.0,4.0
16,17,6,3.841980546905576,2.0,4.0
16,17,7,2.7741737978422587,1.0,4.0
16,17,8,1.9497407363516892,1.0,4.0
16,17,9,2.732681624938936,0.0,4.0
16,17,10,4.380233569692559,0.0,5.0
16,17,11,5.074263910375776,1.0,5.0
16,17,12,5.053802713294786,2.0,5.0
16,17,13,5.141262212061724,3.0,5.0
16,17,14,4.6167853270292545,3.0,4.0
16,17,15,3.541066817424959,3.0,4.0
16,17,16,3.3428433558190678,3.0,3.0
16,17,17,3.916034146619442,3.0,2.0
16,17,18,4.227266499114588,3.0,2.0
16,17,19,4.544031142445042,3.0,2.0
16,17,20,4.954552022616144,3.0,3.0
16,18,1,4.275161047069138,3.0,3.0
16,18,2,3.399348400167756,3.0,3.0
16,18,3,3.752741877289379,3.0,3.0
16,18,4,4.386738552981871,3.0,3.0
16,18,5,4.278870632938501,3.0,4.0
16,18,6,3.6275695155330205,2.0,4.0
16,18,7,2.859471041723535,1.0,4.0
16,18,8,2.549076361896823,1.0,4.0
16,18,9,3.4110981304589343,0.0,5.0
16,18,10,4.68549662860527,0.0,5.0
16,18,11,4.944941523033358,0.0,5.0
16,18,12,4.712158873801452,1.0,6.0
16,18,13,4.844888639416794,2.0,5.0
16,18,14,4.403276947745527,2.0,5.0
16,18,15,3.3530923844385008,2.0,4.0
16,18,16,3.2802371042409715,2.0,3.0
16,18,17,3.994069403428417,2.0,2.0
16,18,18,4.220758202536268,2.0,2.0
16,18,19,4.305534939855744,2.0,2.0
16,18,20,4.530365909969574,3.0,2.0
16,19,1,4.409272689810625,3.0,4.0
16,19,2,3.597551035442378,3.0,3.0
16,19,3,3.9607381576639638,3.0,3.0
16,19,4,4.583859260097913,3.0,3.0
16,19,5,4.261622672349701,2.0,3.0
16,19,6,3.4613344677342166,2.0,4.0
16,19,7,3.0750571551307395,1.0,4.0
16,19,8,3.2603773941667527,0.0,4.0
16,19,9,4.0029508127826725,0.0,5.0
16,19,10,4.704453391183442,0.0,5.0
16,19,11,4.509580376873711,0.0,5.0
16,19,12,4.121474897332574,1.0,6.0
16,19,13,4.364089230278389,1.0,6.0
16,19,14,4.152175652384224,1.0,5.0
16,19,15,3.2279011587358015,1.0,4.0
16,19,16,3.216254375765518,1.0,3.0
16,19,17,4.044600580084652,1.0,2.0
16,19,18,4.2587506393567365,1.0,2.0
16,19,19,4.066718203797016,2.0,1.0
16,19,20,3.967736472926188,2.0,2.0
16,20,1,4.532278846280824,2.0,4.0
16,20,2,3.7912209900749665,2.0,3.0
16,20,3,4.126433724232667,2.0,3.0
16,20,4,4.758744306284843,2.0,3.0
16,20,5,4.392118751892559,2.0,3.0
16,20,6,3.593110599838022,2.0,3.0
16,20,7,3.48092954892377,1.0,4.0
16,20,8,3.8678057031976145,1.0,4.0
16,20,9,4.278645776610539,0.0,4.0
16,20,10,4.426161444880699,0.0,5.0
16,20,11,3.9541412627257615,0.0,5.0
16,20,12,3.5409623248161437,0.0,6.0
16,20,13,3.9085718587750558,1.0,6.0
16,20,14,3.953869449118337,1.0,5.0
16,20,15,3.2089968191047875,1.0,4.0
16,20,16,3.2424644590159453,1.0,3.0
16,20,17,4.146468396665837,1.0,2.0
16,20,18,4.322513967032465,1.0,2.0
16,20,19,3.78956881820998,1.0,1.0
16,20,20,3.322919371593361,2.0,1.0
17,1,1,2.5257777896622833,2.0,5.0
17,1,2,3.3855233041109454,2.0,4.0
17,1,3,4.643057308755849,2.0,4.0
17,1,4,5.686412713451978,2.0,4.0
17,1,5,5.732745901427401,2.0,4.0
17,1,6,4.955508375804966,2.0,4.0
17,1,7,4.57845774813234,2.0,3.0
17,1,8,5.158631619467052,3.0,3.0
17,1,9,5.72171550059941,3.0,4.0
17,1,10,5.4511542927629355,3.0,4.0
17,1,11,4.974137400941091,4.0,5.0
17,1,12,4.805142486411979,4.0,5.0
17,1,13,4.510783998356182,4.0,5.0
17,1,14,4.357681625274039,4.0,4.0
17,1,15,5.041067423855789,4.0,4.0
17,1,16,5.738502633812525,4.0,4.0
17,1,17,5.341607765141892,3.0,4.0
17,1,18,4.565337221626158,3.0,4.0
17,1,19,4.6201767450473845,3.0,4.0
17,1,20,5.415500831650357,3.0,4.0
17,2,1,1.7363808567311358,2.0,5.0
17,2,2,2.852243913081585,2.0,5.0
17,2,3,4.6308907170364355,2.0,4.0
17,2,4,5.843302148450362,2.0,4.0
17,2,5,5.6205735300675475,1.0,4.0
17,2,6,4.593672686074223,1.0,4.0
17,2,7,4.073223546459053,2.0,3.0
17,2,8,4.6611444925148255,2.0,3.0
17,2,9,5.6815201083639435,3.0,4.0
17,2,10,6.092318047609195,3.0,4.0
17,2,11,5.929824092146542,4.0,5.0
17,2,12,5.736246082185149,4.0,5.0
17,2,13,5.498628585342818,4.0,5.0
17,2,14,5.485322267762248,5.0,4.0
17,2,15,6.045289449360377,4.0,4.0
17,2,16,6.264485298622564,4.0,3.0
17,2,17,5.460622004760933,3.0,3.0
17,2,18,4.7527519314637106,3.0,4.0
17,2,19,5.071256410058642,2.0,4.0
17,2,20,5.838828868788065,2.0,4.0
17,3,1,1.3718485628510781,2.0,5.0
17,3,2,2.607713286672522,2.0,5.0
17,3,3,4.465834960549499,2.0,4.0
17,3,4,5.5416581557763225,2.0,4.0
17,3,5,5.202011945545885,1.0,4.0
17,3,6,4.36511235698039,1.0,4.0
17,3,7,3.9188435008918856,1.0,4.0
17,3,8,4.152798184818876,2.0,3.0
17,3,9,4.901896039064127,2.0,4.0
17,3,10,5.4357170290504975,3.0,4.0
17,3,11,5.492709937673066,4.0,5.0
17,3,12,5.600360718471416,4.0,5.0
17,3,13,5.891726074978162,5.0,5.0
17,3,14,6.237968113411185,5.0,4.0
17,3,15,6.60393489266297,5.0,3.0
17,3,16,6.384374752835532,4.0,3.0
17,3,17,5.402795433694628,3.0,3.0
17,3,18,4.825397858250754,3.0,3.0
17,3,19,5.221319872902353,2.0,3.0
17,3,20,5.720738259596586,2.0,3.0
17,4,1,1.5056018753164988,2.0,5.0
17,4,2,2.5603158514401514,2.0,5.0
17,4,3,4.097869476378086,2.0,4.0
17,4,4,4.948257453934268,2.0,4.0
17,4,5,4.770259977424851,1.0,4.0
17,4,6,4.475793154741375,1.0,4.0
17,4,7,4.2643376850504975,1.0,4.0
17,4,8,3.941586230583802,2.0,3.0
17,4,9,3.8964792750777226,2.0,4.0
17,4,10,4.062775940106462,3.0,4.0
17,4,11,4.129821506555125,4.0,4.0
17,4,12,4.490843882036751,4.0,5.0
17,4,13,5.253145257877895,5.0,4.0
17,4,14,5.912389806013392,5.0,4.0
17,4,15,6.2112379260453725,5.0,3.0
17,4,16,5.945076968879303,4.0,3.0
17,4,17,5.217482717228465,4.0,3.0
17,4,18,4.940051720967046,3.0,3.0
17,4,19,5.402398638929769,2.0,3.0
17,4,20,5.65000457092139,2.0,3.0
17,5,1,2.0768203155500653,2.0,5.0
17,5,2,2.683735470933437,2.0,5.0
17,5,3,3.7088318942580574,2.0,5.0
17,5,4,4.366673599128128,2.0,4.0
17,5,5,4.451072829603718,1.0,4.0
17,5,6,4.694875479133559,1.0,4.0
17,5,7,4.723520010424306,1.0,3.0
17,5,8,3.9211415233445996,1.0,3.0
17,5,9,3.104341433562917,2.0,3.0
17,5,10,2.86750517823606,3.0,4.0
17,5,11,2.8429773750456655,4.0,4.0
17,5,12,3.1174294945039223,4.0,4.0
17,5,13,3.8562112020632755,5.0,4.0
17,5,14,4.586451834203627,5.0,4.0
17,5,15,5.010305408642537,5.0,3.0
17,5,16,5.104494483918799,4.0,3.0
17,5,17,4.936684233775797,4.0,3.0
17,5,18,5.0476216719655485,3.0,3.0
17,5,19,5.633250574598813,2.0,3.0
17,5,20,5.850749054070681,2.0,3.0
17,6,1,2.9273231390737795,2.0,5.0
17,6,2,3.0299938689818067,2.0,5.0
17,6,3,3.561730787563597,2.0,5.0
17,6,4,4.024731624709045,2.0,5.0
17,6,5,4.2146702712498065,2.0,4.0
17,6,6,4.71453772936585,1.0,4.0
17,6,7,4.8794164229679176,1.0,3.0
17,6,8,3.846015078579132,1.0,3.0
17,6,9,2.6464631937473864,2.0,3.0
17,6,10,2.291391646920629,3.0,3.0
17,6,11,2.231936402235341,4.0,4.0
17,6,12,2.1612121717614436,4.0,4.0
17,6,13,2.4835092365681963,5.0,4.0
17,6,14,3.121734261056715,5.0,4.0
17,6,15,3.7553492384671974,5.0,3.0
17,6,16,4.26372436507132,4.0,3.0
17,6,17,4.563294856537423,4.0,3.0
17,6,18,4.9113727341587685,3.0,3.0
17,6,19,5.574458449162766,2.0,3.0
17,6,20,5.974263195940221,2.0,3.0
17,7,1,3.7863790458696487,3.0,5.0
17,7,2,3.5275618396852644,3.0,5.0
17,7,3,3.6942109049965053,3.0,5.0
17,7,4,3.908830592893275,2.0,5.0
17,7,5,4.001977119329136,2.0,4.0
17,7,6,4.495618806040182,2.0,3.0
17,7,7,4.683157683764726,1.0,3.0
17,7,8,3.6227003333543077,2.0,3.0
17,7,9,2.3807273571878804,2.0,3.0
17,7,10,2.1307592761590897,3.0,3.0
17,7,11,2.16191915727567,4.0,3.0
17,7,12,1.861353163432176,4.0,4.0
17,7,13,1.8695660800840868,5.0,4.0
17,7,14,2.4621602246700434,5.0,4.0
17,7,15,3.172729424141969,5.0,3.0
17,7,16,3.733600850609572,4.0,3.0
17,7,17,4.098880761989613,4.0,3.0
17,7,18,4.4102926270692215,3.0,3.0
17,7,19,5.016048083056322,2.0,3.0
17,7,20,5.6562641280770345,2.0,3.0
17,8,1,4.3623024102946735,3.0,5.0
17,8,2,3.939649559700035,3.0,6.0
17,8,3,3.8726030475837065,3.0,5.0
17,8,4,3.8275451004049423,3.0,5.0
17,8,5,3.797378879594744,2.0,4.0
17,8,6,4.214121661443083,2.0,3.0
17,8,7,4.340927369030935,2.0,3.0
17,8,8,3.32115424357597,2.0,2.0
17,8,9,2.1541344085233587,2.0,2.0
17,8,10,2.006951703030835,3.0,3.0
17,8,11,2.227716863236596,4.0,3.0
17,8,12,2.1053232281815686,5.0,3.0
17,8,13,2.242873534397197,5.0,4.0
17,8,14,2.8885816141905716,5.0,4.0
17,8,15,3.3759701406985263,5.0,3.0
17,8,16,3.523631593281014,5.0,3.0
17,8,17,3.622426055147568,4.0,3.0
17,8,18,3.77487835881077,3.0,3.0
17,8,19,4.240330090568153,3.0,3.0
17,8,20,5.016269401001399,2.0,3.0
17,9,1,4.496370623741082,4.0,5.0
17,9,2,4.057371649837127,4.0,5.0
17,9,3,3.8611923746181898,4.0,5.0
17,9,4,3.660420379263242,3.0,5.0
17,9,5,3.6560759331075694,3.0,4.0
17,9,6,4.0294857354360545,3.0,3.0
17,9,7,4.018558028747692,2.0,2.0
17,9,8,3.0563995699511746,2.0,2.0
17,9,9,2.0050927325693295,3.0,2.0
17,9,10,1.8646484401033887,3.0,3.0
17,9,11,2.2853608688684304,4.0,3.0
17,9,12,2.65909413191734,5.0,3.0
17,9,13,3.217218405770856,5.0,4.0
17,9,14,3.86572403494977,6.0,4.0
17,9,15,3.8976025843125073,5.0,4.0
17,9,16,3.4855700941736134,5.0,4.0
17,9,17,3.348143725131118,4.0,3.0
17,9,18,3.4717247272286658,4.0,3.0
17,9,19,3.8049725927677382,3.0,3.0
17,9,20,4.5007295607350715,3.0,3.0
17,10,1,4.222688290473729,4.0,5.0
17,10,2,3.853108815520506,4.0,5.0
17,10,3,3.6400808461546332,4.0,5.0
17,10,4,3.4910143378863183,4.0,5.0
17,10,5,3.6823107990498056,4.0,4.0
17,10,6,3.996994983529407,3.0,3.0
17,10,7,3.7746097483368968,3.0,2.0
17,10,8,2.9391791474727835,3.0,2.0
17,10,9,2.120880439137143,3.0,2.0
17,10,10,1.9488506361377729,4.0,3.0
17,10,11,2.449053167393516,4.0,3.0
17,10,12,3.2334976004537745,5.0,3.0
17,10,13,4.060804881330366,6.0,4.0
17,10,14,4.543942558943338,6.0,4.0
17,10,15,4.20241657836829,6.0,4.0
17,10,16,3.5560481849818215,5.0,4.0
17,10,17,3.5053782882164293,5.0,4.0
17,10,18,3.804175744061828,4.0,3.0
17,10,19,4.012168963805324,3.0,3.0
17,10,20,4.391314981851836,3.0,3.0
17,11,1,3.7281884018090867,4.0,4.0
17,11,2,3.4479001036423393,4.0,5.0
17,11,3,3.3418936023128056,4.0,5.0
17,11,4,3.459336774224646,4.0,4.0
17,11,5,3.9104910507472432,4.0,4.0
17,11,6,4.090424564261887,4.0,3.0
17,11,7,3.6381232856343764,3.0,2.0
17,11,8,3.0312224997457213,3.0,2.0
17,11,9,2.585020274356496,3.0,2.0
17,11,10,2.4077019527756436,4.0,3.0
17,11,11,2.775136610104884,4.0,3.0
17,11,12,3.547040121042362,5.0,4.0
17,11,13,4.225770719003797,6.0,4.0
17,11,14,4.457095050108556,6.0,4.0
17,11,15,4.117183533363356,6.0,4.0
17,11,16,3.753186358369115,6.0,4.0
17,11,17,4.065693081490811,5.0,4.0
17,11,18,4.58981550674749,4.0,3.0
17,11,19,4.638629062616093,4.0,3.0
17,11,20,4.594628471115606,3.0,3.0
17,12,1,3.289617263370366,5.0,3.0
17,12,2,3.026444265851614,5.0,4.0
17,12,3,3.0937040063169583,5.0,4.0
17,12,4,3.562724679178166,5.0,4.0
17,12,5,4.2007955791412614,4.0,4.0
17,12,6,4.201701345516713,4.0,3.0
17,12,7,3.588663268330288,3.0,2.0
17,12,8,3.2391516319260534,3.0,2.0
17,12,9,3.1910765862523753,3.0,2.0
17,12,10,3.0706510069231925,3.0,3.0
17,12,11,3.1688601554300666,4.0,3.0
17,12,12,3.5433368119542665,5.0,4.0
17,12,13,3.7866820642122128,6.0,4.0
17,12,14,3.845405295194042,6.0,4.0
17,12,15,3.837945394102526,6.0,4.0
17,12,16,4.0012421193750445,6.0,4.0
17,12,17,4.6444552909127195,5.0,4.0
17,12,18,5.259965533532823,5.0,3.0
17,12,19,5.1624804116283505,4.0,3.0
17,12,20,4.830564061346575,4.0,3.0
17,13,1,3.159448867942057,5.0,3.0
17,13,2,2.788541825192741,5.0,4.0
17,13,3,2.987860935478654,5.0,4.0
17,13,4,3.695915486147145,5.0,4.0
17,13,5,4.350121686913613,5.0,4.0
17,13,6,4.197507419362629,4.0,3.0
17,13,7,3.5213286996105815,3.0,3.0
17,13,8,3.3236894556719925,3.0,2.0
17,13,9,3.5770192156678036,3.0,3.0
17,13,10,3.6408832222841943,3.0,3.0
17,13,11,3.5667439346492538,4.0,4.0
17,13,12,3.5005779414770357,5.0,4.0
17,13,13,3.352879574842862,5.0,4.0
17,13,14,3.3539651981268146,6.0,4.0
17,13,15,3.6416730595792877,6.0,4.0
17,13,16,4.116138672987676,6.0,4.0
17,13,17,4.809239483572682,5.0,3.0
17,13,18,5.34860144684809,5.0,3.0
17,13,19,5.226769008098348,4.0,3.0
17,13,20,4.904594796503105,4.0,3.0
17,14,1,3.3888145164051497,5.0,3.0
17,14,2,2.857297745181078,5.0,3.0
17,14,3,3.105993744825316,5.0,4.0
17,14,4,3.844755923755849,5.0,4.0
17,14,5,4.346563652704166,4.0,4.0
17,14,6,4.08472377938164,4.0,3.0
17,14,7,3.3711468616560714,3.0,3.0
17,14,8,3.1360291067528068,2.0,3.0
17,14,9,3.577231622759687,2.0,3.0
17,14,10,4.005753710373627,2.0,3.0
17,14,11,4.0241544556661095,3.0,4.0
17,14,12,3.7594806624942674,4.0,4.0
17,14,13,3.4648298029352347,5.0,4.0
17,14,14,3.4111074898464664,5.0,4.0
17,14,15,3.634307210017797,6.0,4.0
17,14,16,4.008780144673935,5.0,4.0
17,14,17,4.5125219047317335,5.0,3.0
17,14,18,4.903479053017387,5.0,3.0
17,14,19,4.899145997892136,4.0,2.0
17,14,20,4.818011322205664,4.0,3.0
17,15,1,3.7662760144245397,5.0,2.0
17,15,2,3.1623826371429153,5.0,3.0
17,15,3,3.4527641164321468,5.0,3.0
17,15,4,4.118291597471612,5.0,4.0
17,15,5,4.418569443850407,4.0,4.0
17,15,6,4.058902851074919,3.0,4.0
17,15,7,3.23939954847686,2.0,3.0
17,15,8,2.817451572564036,2.0,3.0
17,15,9,3.388338102357726,1.0,4.0
17,15,10,4.277051727416698,2.0,4.0
17,15,11,4.558180201560885,2.0,4.0
17,15,12,4.32769074736243,3.0,4.0
17,15,13,4.090975700117888,4.0,4.0
17,15,14,3.9023785796633974,5.0,4.0
17,15,15,3.7372358695076104,5.0,4.0
17,15,16,3.8146029447816465,5.0,3.0
17,15,17,4.130702439146692,5.0,3.0
17,15,18,4.381540245480135,4.0,2.0
17,15,19,4.5153473897473635,4.0,2.0
17,15,20,4.698299913468988,4.0,3.0
17,16,1,4.018223224660593,5.0,2.0
17,16,2,3.480128760087192,5.0,3.0
17,16,3,3.891211473845923,5.0,3.0
17,16,4,4.563853465147496,4.0,3.0
17,16,5,4.750232804941227,4.0,4.0
17,16,6,4.269381486329696,3.0,4.0
17,16,7,3.2728912709556273,2.0,4.0
17,16,8,2.664561928565591,1.0,4.0
17,16,9,3.3420279783786335,1.0,4.0
17,16,10,4.5625211960180625,1.0,5.0
17,16,11,5.0077827863486295,2.0,5.0
17,16,12,4.856226235659662,3.0,5.0
17,16,13,4.75995097141014,3.0,5.0
17,16,14,4.422176146029434,4.0,4.0
17,16,15,3.847641494544815,4.0,3.0
17,16,16,3.753951717170627,4.0,3.0
17,16,17,4.045843239497747,4.0,2.0
17,16,18,4.156629375782599,4.0,2.0
17,16,19,4.307040165140779,4.0,2.0
17,16,20,4.6339490850488145,4.0,2.0
17,17,1,4.075416012274844,4.0,2.0
17,17,2,3.6476350171397067,4.0,2.0
17,17,3,4.228080798678307,4.0,3.0
17,17,4,5.032935188536266,4.0,3.0
17,17,5,5.204690064920662,3.0,4.0
17,17,6,4.5728053384974,2.0,4.0
17,17,7,3.4450237296160817,1.0,4.0
17,17,8,2.82229284012496,1.0,4.0
17,17,9,3.56866109467086,0.0,5.0
17,17,10,4.797886468410311,0.0,5.0
17,17,11,5.1386019760127875,1.0,5.0
17,17,12,5.005835669381225,2.0,5.0
17,17,13,5.090581718369186,3.0,5.0
17,17,14,4.721491370155864,3.0,4.0
17,17,15,3.943957574734626,3.0,3.0
17,17,16,3.886664846253263,3.0,3.0
17,17,17,4.26776375499996,3.0,2.0
17,17,18,4.206209723446483,3.0,2.0
17,17,19,4.21661758235835,3.0,2.0
17,17,20,4.552562321864978,3.0,2.0
17,18,1,4.079403896013658,4.0,3.0
17,18,2,3.690860104583157,4.0,2.0
17,18,3,4.3603545144167,4.0,3.0
17,18,4,5.281588211919521,3.0,3.0
17,18,5,5.429224675962852,3.0,4.0
17,18,6,4.655597050929187,2.0,4.0
17,18,7,3.591106924715125,1.0,4.0
17,18,8,3.202743704447276,0.0,5.0
17,18,9,3.940484794798337,0.0,5.0
17,18,10,4.833548097277298,0.0,5.0
17,18,11,4.856522499117016,0.0,5.0
17,18,12,4.7286136943460395,1.0,5.0
17,18,13,5.053326770858543,2.0,5.0
17,18,14,4.812804493968898,2.0,4.0
17,18,15,4.017239119851007,2.0,4.0
17,18,16,4.044937664915374,2.0,3.0
17,18,17,4.503621020978413,2.0,2.0
17,18,18,4.272837456813891,2.0,2.0
17,18,19,4.054036267320082,2.0,2.0
17,18,20,4.284224376618584,3.0,2.0
17,19,1,4.147518332044881,3.0,3.0
17,19,2,3.7096288238081794,3.0,3.0
17,19,3,4.303433411248056,3.0,3.0
17,19,4,5.188479585645182,3.0,3.0
17,19,5,5.241122348049924,2.0,3.0
17,19,6,4.4173507251059405,2.0,4.0
17,19,7,3.65215967221281,1.0,4.0
17,19,8,3.64887874049211,0.0,5.0
17,19,9,4.258347681508863,0.0,5.0
17,19,10,4.605662807714071,0.0,5.0
17,19,11,4.264799338694727,0.0,5.0
17,19,12,4.186872917249775,1.0,5.0
17,19,13,4.778905765449741,1.0,5.0
17,19,14,4.74527981122933,1.0,4.0
17,19,15,3.9846615336678957,1.0,4.0
17,19,16,4.014901534097655,1.0,3.0
17,19,17,4.511772807717473,1.0,2.0
17,19,18,4.192836865122614,1.0,2.0
17,19,19,3.738960439155737,2.0,1.0
17,19,20,3.7732636020405,2.0,1.0
17,20,1,4.22997186085209,3.0,3.0
17,20,2,3.717453219522037,3.0,3.0
17,20,3,4.13334597466602,3.0,3.0
17,20,4,4.8828522853932785,3.0,3.0
17,20,5,4.855712872701071,2.0,3.0
17,20,6,4.120665205635194,2.0,4.0
17,20,7,3.73068562921632,1.0,4.0
17,20,8,4.015493099633482,0.0,4.0
17,20,9,4.359865927905468,0.0,5.0
17,20,10,4.153605836861998,0.0,5.0
17,20,11,3.5451632601404612,0.0,5.0
17,20,12,3.550995575439643,0.0,5.0
17,20,13,4.351164239926545,1.0,5.0
17,20,14,4.503492355885861,1.0,4.0
17,20,15,3.790391714808377,1.0,4.0
17,20,16,3.782498605599425,1.0,3.0
17,20,17,4.31165803143763,1.0,2.0
17,20,18,3.979397532374592,1.0,2.0
17,20,19,3.3331898856237308,1.0,1.0
17,20,20,3.1979551476032206,2.0,1.0
18,1,1,2.9114514014674127,3.0,4.0
18,1,2,3.494944712187952,2.0,4.0
18,1,3,4.550055214340979,2.0,4.0
18,1,4,5.468240764671121,2.0,4.0
18,1,5,5.4136583184258615,2.0,4.0
18,1,6,4.770577314744422,2.0,4.0
18,1,7,4.65951753301643,3.0,4.0
18,1,8,5.242654016721994,3.0,4.0
18,1,9,5.643079846057468,3.0,4.0
18,1,10,5.392656898132598,3.0,4.0
18,1,11,5.006115248270619,4.0,5.0
18,1,12,4.7292304898976765,4.0,5.0
18,1,13,4.170422562942606,4.0,5.0
18,1,14,3.804247597134207,4.0,5.0
18,1,15,4.5391544442514915,4.0,4.0
18,1,16,5.5927163941267946,3.0,4.0
18,1,17,5.55720997981374,3.0,4.0
18,1,18,4.896447187546444,2.0,4.0
18,1,19,4.96148683820905,2.0,4.0
18,1,20,5.789534249002362,3.0,4.0
18,2,1,1.5374550126982274,2.0,4.0
18,2,2,2.488529816057869,2.0,4.0
18,2,3,4.319324733746255,2.0,4.0
18,2,4,5.729434111950388,2.0,4.0
18,2,5,5.609732107335726,2.0,4.0
18,2,6,4.711712524267714,2.0,4.0
18,2,7,4.350870183561249,2.0,3.0
18,2,8,4.841011318975621,2.0,4.0
18,2,9,5.661762350587129,3.0,4.0
18,2,10,6.14692250650571,3.0,4.0
18,2,11,6.111207461533819,4.0,4.0
18,2,12,5.704680213676221,4.0,5.0
18,2,13,5.043548397017231,5.0,5.0
18,2,14,4.752810808113994,5.0,4.0
18,2,15,5.362836061517093,4.0,4.0
18,2,16,5.888777630657006,4.0,4.0
18,2,17,5.352264335889553,3.0,4.0
18,2,18,4.703472856068755,3.0,4.0
18,2,19,5.052547390062747,2.0,4.0
18,2,20,5.957148281466422,2.0,4.0
18,3,1,0.4759481701739219,2.0,4.0
18,3,2,1.785380779235071,2.0,4.0
18,3,3,3.990036084637667,2.0,4.0
18,3,4,5.472784358705098,2.0,4.0
18,3,5,5.3254110682506814,2.0,4.0
18,3,6,4.60879460629698,2.0,4.0
18,3,7,4.327225718014726,2.0,3.0
18,3,8,4.570066754846547,2.0,3.0
18,3,9,5.274448393835894,3.0,4.0
18,3,10,5.955931954131524,3.0,4.0
18,3,11,6.055291283059962,4.0,4.0
18,3,12,5.7861299838734475,4.0,5.0
18,3,13,5.579598459875672,5.0,4.0
18,3,14,5.6857919450413945,5.0,4.0
18,3,15,6.097477675626913,5.0,4.0
18,3,16,6.055894750784699,4.0,3.0
18,3,17,5.155949419874761,3.0,3.0
18,3,18,4.476253696298403,3.0,3.0
18,3,19,4.820445283431384,2.0,4.0
18,3,20,5.5046514748767335,2.0,4.0
18,4,1,0.26903646131691517,2.0,4.0
18,4,2,1.6292092862712257,2.0,4.0
18,4,3,3.6776479346826303,2.0,4.0
18,4,4,4.947818857390698,2.0,4.0
18,4,5,4.943371877045544,2.0,4.0
18,4,6,4.755286769295474,2.0,4.0
18,4,7,4.73531595013789,2.0,3.0
18,4,8,4.5720551543162875,2.0,3.0
18,4,9,4.677602419116845,2.0,3.0
18,4,10,5.046325779670656,3.0,4.0
18,4,11,5.068993134483911,4.0,4.0
18,4,12,5.011993201021127,4.0,4.0
18,4,13,5.381797727043098,5.0,4.0
18,4,14,5.931689328527646,5.0,4.0
18,4,15,6.258169177331137,5.0,3.0
18,4,16,5.984305843977399,4.0,3.0
18,4,17,5.076490910457402,3.0,3.0
18,4,18,4.433394008271229,3.0,3.0
18,4,19,4.658929610417995,2.0,3.0
18,4,20,5.063622971754159,2.0,3.0
18,5,1,1.0014556352419643,2.0,5.0
18,5,2,2.0629275858877927,2.0,4.0
18,5,3,3.618340635460187,2.0,4.0
18,5,4,4.602079319414549,2.0,4.0
18,5,5,4.824186628013582,2.0,4.0
18,5,6,5.147709461961358,2.0,4.0
18,5,7,5.289939288289142,2.0,3.0
18,5,8,4.633941518484863,2.0,3.0
18,5,9,4.019429918912185,2.0,3.0
18,5,10,3.9822997870682357,3.0,4.0
18,5,11,3.9275322122142113,4.0,4.0
18,5,12,3.9579138416576285,4.0,4.0
18,5,13,4.559047593831214,5.0,4.0
18,5,14,5.323935536761212,5.0,3.0
18,5,15,5.740869433214338,5.0,3.0
18,5,16,5.666215032877309,4.0,3.0
18,5,17,5.09293200023577,4.0,3.0
18,5,18,4.598579912083171,3.0,3.0
